transcirc_id	circ_strand	circ_chrom	tis_coordinate_hg38	tis_position_in_circrna
TC-hsa-LIFR_0049	-	chr5	38530644	23
TC-hsa-LIFR_0050	-	chr5	38530644	23
TC-hsa-LIFR_0054	-	chr5	38530644	23
TC-hsa-LIFR_0055	-	chr5	38530644	23
TC-hsa-LIFR_0056	-	chr5	38530644	23
TC-hsa-LIFR_0065	-	chr5	38530644	23
TC-hsa-LIFR_0071	-	chr5	38530644	23
TC-hsa-LIFR_0073	-	chr5	38530644	23
TC-hsa-LIFR_0076	-	chr5	38530644	23
TC-hsa-OSMR_0001	+	chr5	38869045	14
TC-hsa-OSMR_0002	+	chr5	38869045	14
TC-hsa-OSMR_0003	+	chr5	38869045	14
TC-hsa-NUP155_0058	-	chr5	37351303	147
TC-hsa-NUP155_0072	-	chr5	37351303	218
TC-hsa-NUP155_0086	-	chr5	37351303	218
TC-hsa-NUP155_0091	-	chr5	37351303	218
TC-hsa-NUP155_0103	-	chr5	37351303	147
TC-hsa-NUP155_0104	-	chr5	37351303	218
TC-hsa-NUP155_0107	-	chr5	37351303	147
TC-hsa-NUP155_0108	-	chr5	37351303	218
TC-hsa-ZFR_0062	-	chr5	32444299	99
TC-hsa-ZFR_0062	-	chr5	32444658	33
TC-hsa-RAI14_0002	+	chr5	34686920	49
TC-hsa-RAI14_0005	+	chr5	34686920	49
TC-hsa-RAI14_0010	+	chr5	34686920	49
TC-hsa-RAI14_0011	+	chr5	34686920	49
TC-hsa-RAI14_0012	+	chr5	34686920	49
TC-hsa-LIFR_0074	-	chr5	38530644	23
TC-hsa-RAI14_0001	+	chr5	34686920	49
TC-hsa-RAI14_0003	+	chr5	34686920	49
TC-hsa-RAI14_0008	+	chr5	34686920	49
TC-hsa-LIFR_0040	-	chr5	38530644	23
TC-hsa-LIFR_0066	-	chr5	38530644	23
TC-hsa-LIFR_0075	-	chr5	38530644	23
TC-hsa-LIFR_0063	-	chr5	38530644	23
TC-hsa-LIFR_0069	-	chr5	38530644	23
TC-hsa-RAI14_0004	+	chr5	34686920	49
TC-hsa-RAI14_0006	+	chr5	34686920	49
TC-hsa-RAI14_0007	+	chr5	34686920	49
TC-hsa-RAI14_0009	+	chr5	34686920	49
TC-hsa-RAI14_0013	+	chr5	34686920	49
TC-hsa-RAD1_0005	-	chr5	34914892	70
TC-hsa-SLC1A3_0001	+	chr5	36606678	77
TC-hsa-NIPBL_0002	+	chr5	36953697	80
TC-hsa-NIPBL_0003	+	chr5	36953697	80
TC-hsa-NIPBL_0007	+	chr5	36953697	80
TC-hsa-NIPBL_0010	+	chr5	36953697	80
TC-hsa-NUP155_0085	-	chr5	37351303	218
TC-hsa-NIPBL_0019	+	chr5	36953697	80
TC-hsa-CMBL_0004	-	chr5	10290762	20
TC-hsa-NUP155_0092	-	chr5	37351303	218
TC-hsa-NUP155_0097	-	chr5	37351303	218
TC-hsa-NIPBL_0001	+	chr5	36953697	80
TC-hsa-NIPBL_0004	+	chr5	36953697	80
TC-hsa-NIPBL_0005	+	chr5	36953697	80
TC-hsa-NIPBL_0006	+	chr5	36953697	80
TC-hsa-NIPBL_0008	+	chr5	36953697	80
TC-hsa-NIPBL_0009	+	chr5	36953697	80
TC-hsa-NIPBL_0011	+	chr5	36953697	80
TC-hsa-NIPBL_0012	+	chr5	36953697	80
TC-hsa-NIPBL_0013	+	chr5	36953697	80
TC-hsa-NIPBL_0017	+	chr5	36953697	80
TC-hsa-NIPBL_0018	+	chr5	36953697	80
TC-hsa-NUP155_0121	-	chr5	37351303	147
TC-hsa-NUP155_0125	-	chr5	37351303	147
TC-hsa-NUP155_0126	-	chr5	37351303	218
TC-hsa-NUP155_0127	-	chr5	37351303	218
TC-hsa-NUP155_0128	-	chr5	37351303	147
TC-hsa-NUP155_0130	-	chr5	37351303	218
TC-hsa-NUP155_0102	-	chr5	37351303	453
TC-hsa-NUP155_0114	-	chr5	37351303	54
TC-hsa-NUP155_0116	-	chr5	37351303	218
TC-hsa-SEPP1_0002	-	chr5	42808353	14
TC-hsa-SEPP1_0004	-	chr5	42808353	14
TC-hsa-ZNF131_0001	+	chr5	43122054	16
TC-hsa-ZNF131_0002	+	chr5	43122054	16
TC-hsa-ZNF131_0003	+	chr5	43122054	16
TC-hsa-ZNF131_0004	+	chr5	43122054	16
TC-hsa-ZNF131_0005	+	chr5	43122054	16
TC-hsa-ZNF131_0006	+	chr5	43122054	16
TC-hsa-ZNF131_0007	+	chr5	43122054	16
TC-hsa-ZNF131_0009	+	chr5	43122054	16
TC-hsa-LIFR_0004	-	chr5	38530644	23
TC-hsa-LIFR_0007	-	chr5	38530644	23
TC-hsa-LIFR_0010	-	chr5	38530644	23
TC-hsa-LIFR_0011	-	chr5	38530644	23
TC-hsa-LIFR_0015	-	chr5	38530644	23
TC-hsa-LIFR_0016	-	chr5	38530644	23
TC-hsa-LIFR_0018	-	chr5	38530644	23
TC-hsa-LIFR_0020	-	chr5	38530644	23
TC-hsa-LIFR_0031	-	chr5	38530644	23
TC-hsa-LIFR_0039	-	chr5	38530644	23
TC-hsa-LIFR_0045	-	chr5	38530644	23
TC-hsa-LIFR_0064	-	chr5	38530644	23
TC-hsa-LIFR_0068	-	chr5	38530644	4
TC-hsa-LIFR_0070	-	chr5	38530644	23
TC-hsa-LIFR_0072	-	chr5	38530644	23
TC-hsa-IL6ST_0026	-	chr5	55976279	103
TC-hsa-IL6ST_0043	-	chr5	55976279	15
TC-hsa-IL6ST_0048	-	chr5	55976279	103
TC-hsa-IL6ST_0052	-	chr5	55976279	15
TC-hsa-IL6ST_0053	-	chr5	55976279	15
TC-hsa-IL6ST_0055	-	chr5	55976279	103
TC-hsa-ZNF131_0010	+	chr5	43122054	16
TC-hsa-ZNF131_0011	+	chr5	43122054	11
TC-hsa-ZNF131_0012	+	chr5	43122054	11
TC-hsa-ZNF131_0013	+	chr5	43122054	11
TC-hsa-ZNF131_0014	+	chr5	43122054	11
TC-hsa-HMGCS1_0009	-	chr5	43298965	11
TC-hsa-HMGCS1_0010	-	chr5	43298965	11
TC-hsa-HMGCS1_0012	-	chr5	43298965	11
TC-hsa-HMGCS1_0016	-	chr5	43298965	11
TC-hsa-HMGCS1_0017	-	chr5	43298965	11
TC-hsa-HMGCS1_0021	-	chr5	43298965	11
TC-hsa-HMGCS1_0022	-	chr5	43298965	11
TC-hsa-HMGCS1_0023	-	chr5	43298965	11
TC-hsa-HMGCS1_0025	-	chr5	43298965	11
TC-hsa-HMGCS1_0026	-	chr5	43298965	11
TC-hsa-HMGCS1_0027	-	chr5	43298965	11
TC-hsa-GPBP1_0001	+	chr5	57175467	20
TC-hsa-GPBP1_0001	+	chr5	57175899	452
TC-hsa-PLK2_0014	-	chr5	58459959	7
TC-hsa-C5orf34_0011	-	chr5	43514980	8
TC-hsa-PAIP1_0007	-	chr5	43555928	72
TC-hsa-NUP155_0109	-	chr5	37351303	453
TC-hsa-TRIM23_0023	-	chr5	65624274	227
TC-hsa-ELOVL7_0004	-	chr5	60787397	35
TC-hsa-ELOVL7_0005	-	chr5	60787397	35
TC-hsa-ELOVL7_0006	-	chr5	60787397	86
TC-hsa-OSMR_0004	+	chr5	38869045	14
TC-hsa-CENPK_0007	-	chr5	65554907	40
TC-hsa-CENPK_0015	-	chr5	65554907	40
TC-hsa-SGTB_0022	-	chr5	65720807	237
TC-hsa-IL6ST_0018	-	chr5	55976279	15
TC-hsa-IL6ST_0044	-	chr5	55976279	103
TC-hsa-IL6ST_0054	-	chr5	55976279	103
TC-hsa-TRIM23_0026	-	chr5	65624274	230
TC-hsa-TRIM23_0036	-	chr5	65624274	373
TC-hsa-HMGCR_0001	+	chr5	75342606	24
TC-hsa-TBCA_0004	-	chr5	77708283	65
TC-hsa-TBCA_0006	-	chr5	77708283	65
TC-hsa-HMGCR_0004	+	chr5	75342606	24
TC-hsa-TBCA_0001	-	chr5	77708283	65
TC-hsa-HMGCR_0003	+	chr5	75342606	24
TC-hsa-POLK_0001	+	chr5	75547023	14
TC-hsa-PAPD4_0003	+	chr5	79613045	35
TC-hsa-PAPD4_0004	+	chr5	79613045	35
TC-hsa-PAPD4_0007	+	chr5	79613045	35
TC-hsa-PAPD4_0009	+	chr5	79613045	35
TC-hsa-PAPD4_0010	+	chr5	79613045	35
TC-hsa-POLK_0002	+	chr5	75547023	14
TC-hsa-POLK_0004	+	chr5	75547023	14
TC-hsa-POLK_0010	+	chr5	75547023	14
TC-hsa-POLK_0014	+	chr5	75547023	14
TC-hsa-PAPD4_0011	+	chr5	79613045	24
TC-hsa-SREK1_0002	+	chr5	66159248	164
TC-hsa-SREK1_0005	+	chr5	66159248	164
TC-hsa-SREK1_0006	+	chr5	66159248	164
TC-hsa-SREK1_0009	+	chr5	66159248	30
TC-hsa-POLK_0003	+	chr5	75547023	14
TC-hsa-BTF3_0001	+	chr5	73498458	9
TC-hsa-BTF3_0001	+	chr5	73498509	60
TC-hsa-BTF3_0001	+	chr5	73498572	123
TC-hsa-ARSB_0011	-	chr5	78985310	249
TC-hsa-SREK1_0016	+	chr5	66159248	30
TC-hsa-SREK1_0010	+	chr5	66159248	30
TC-hsa-SREK1_0011	+	chr5	66159248	30
TC-hsa-SREK1_0012	+	chr5	66159248	30
TC-hsa-SREK1_0013	+	chr5	66159248	30
TC-hsa-SREK1_0015	+	chr5	66159248	30
TC-hsa-ARSB_0006	-	chr5	78985310	249
TC-hsa-POLK_0006	+	chr5	75547023	14
TC-hsa-POLK_0008	+	chr5	75547023	14
TC-hsa-POLK_0012	+	chr5	75547023	14
TC-hsa-TBCA_0002	-	chr5	77708283	65
TC-hsa-TBCA_0003	-	chr5	77708283	65
TC-hsa-TBCA_0005	-	chr5	77708283	65
TC-hsa-PAPD4_0005	+	chr5	79613045	35
TC-hsa-GFM2_0046	-	chr5	74767042	2
TC-hsa-OCLN_0001	+	chr5	69504245	69
TC-hsa-OCLN_0003	+	chr5	69504245	69
TC-hsa-POC5_0023	-	chr5	75712937	15
TC-hsa-POC5_0027	-	chr5	75712937	15
TC-hsa-SSBP2_0145	-	chr5	81751043	52
TC-hsa-SREK1_0003	+	chr5	66159248	164
TC-hsa-POC5_0019	-	chr5	75712937	117
TC-hsa-POC5_0019	-	chr5	75717359	49
TC-hsa-POLK_0016	+	chr5	75547023	14
TC-hsa-SREK1_0007	+	chr5	66159248	164
TC-hsa-SREK1_0014	+	chr5	66159248	30
TC-hsa-SREK1_0017	+	chr5	66159248	30
TC-hsa-ARSB_0002	-	chr5	78985310	249
TC-hsa-OCLN_0004	+	chr5	69504245	69
TC-hsa-OCLN_0005	+	chr5	69504245	69
TC-hsa-OCLN_0006	+	chr5	69504245	69
TC-hsa-GTF2H2C_0001	+	chr5	69565133	34
TC-hsa-GTF2H2C_0002	+	chr5	69565133	34
TC-hsa-ARSB_0008	-	chr5	78985310	249
TC-hsa-OCLN_0002	+	chr5	69504245	69
TC-hsa-AP3B1_0112	-	chr5	78294579	32
TC-hsa-SGTB_0009	-	chr5	65720807	23
TC-hsa-CCNB1_0001	+	chr5	69167221	29
TC-hsa-PAPD4_0002	+	chr5	79613045	35
TC-hsa-POLK_0005	+	chr5	75547023	14
TC-hsa-HMGCR_0002	+	chr5	75342606	24
TC-hsa-TRIM23_0022	-	chr5	65624274	2
TC-hsa-CENPK_0006	-	chr5	65554907	40
TC-hsa-CENPK_0014	-	chr5	65554907	40
TC-hsa-POLK_0009	+	chr5	75547023	14
TC-hsa-POLK_0011	+	chr5	75547023	14
TC-hsa-POLK_0013	+	chr5	75547023	14
TC-hsa-POLK_0015	+	chr5	75547023	14
TC-hsa-NUP155_0038	-	chr5	37351303	218
TC-hsa-PAPD4_0001	+	chr5	79613045	35
TC-hsa-PAPD4_0006	+	chr5	79613045	35
TC-hsa-PAPD4_0008	+	chr5	79613045	35
TC-hsa-CENPK_0023	-	chr5	65554907	40
TC-hsa-NUP155_0047	-	chr5	37351303	218
TC-hsa-SREK1_0001	+	chr5	66159248	164
TC-hsa-SREK1_0004	+	chr5	66159248	164
TC-hsa-COX7C_0001	+	chr5	86618005	57
TC-hsa-COX7C_0001	+	chr5	86618056	108
TC-hsa-COX7C_0001	+	chr5	86619398	228
TC-hsa-ARSB_0013	-	chr5	78985310	249
TC-hsa-ARSB_0015	-	chr5	78985310	249
TC-hsa-SGTB_0023	-	chr5	65720807	147
TC-hsa-ERAP1_0020	-	chr5	96803926	18
TC-hsa-ERAP1_0022	-	chr5	96803926	14
TC-hsa-ERAP1_0023	-	chr5	96803926	18
TC-hsa-ERAP1_0024	-	chr5	96803926	14
TC-hsa-ERAP1_0025	-	chr5	96803926	18
TC-hsa-ERAP1_0026	-	chr5	96803926	37
TC-hsa-ERAP1_0027	-	chr5	96803926	14
TC-hsa-POLK_0007	+	chr5	75547023	14
TC-hsa-PJA2_0012	-	chr5	109383433	88
TC-hsa-PJA2_0017	-	chr5	109383433	88
TC-hsa-PJA2_0027	-	chr5	109383433	88
TC-hsa-PJA2_0031	-	chr5	109383433	88
TC-hsa-DMXL1_0003	+	chr5	119071570	182
TC-hsa-DMXL1_0005	+	chr5	119071570	16
TC-hsa-PJA2_0020	-	chr5	109383433	88
TC-hsa-PJA2_0038	-	chr5	109383433	88
TC-hsa-PJA2_0023	-	chr5	109383433	88
TC-hsa-PJA2_0032	-	chr5	109383433	88
TC-hsa-COX7C_0002	+	chr5	86618005	35
TC-hsa-COX7C_0002	+	chr5	86618056	86
TC-hsa-TMED7_0004	-	chr5	115625835	148
TC-hsa-TMED7_0004	-	chr5	115625911	72
TC-hsa-DMXL1_0001	+	chr5	119071570	182
TC-hsa-DMXL1_0004	+	chr5	119071570	16
TC-hsa-TMED7-TICAM2_0001	-	chr5	115625835	148
TC-hsa-TMED7-TICAM2_0001	-	chr5	115625911	72
TC-hsa-TMED7-TICAM2_0003	-	chr5	115625835	123
TC-hsa-TMED7-TICAM2_0003	-	chr5	115625911	47
TC-hsa-PJA2_0011	-	chr5	109383433	88
TC-hsa-PJA2_0016	-	chr5	109383433	88
TC-hsa-PJA2_0018	-	chr5	109383433	88
TC-hsa-PJA2_0039	-	chr5	109383433	88
TC-hsa-PJA2_0040	-	chr5	109383433	129
TC-hsa-PJA2_0041	-	chr5	109383433	88
TC-hsa-PJA2_0024	-	chr5	109383433	88
TC-hsa-LMNB1_0001	+	chr5	126777416	56
TC-hsa-PPP2CA_0019	-	chr5	134225861	91
TC-hsa-TMEM161B_0024	-	chr5	88268772	59
TC-hsa-MATR3_0001	+	chr5	139307260	22
TC-hsa-MATR3_0001	+	chr5	139307341	103
TC-hsa-MATR3_0001	+	chr5	139307416	178
TC-hsa-HSPA4_0010	+	chr5	133096176	1622
TC-hsa-HSPA4_0029	+	chr5	133096176	1066
TC-hsa-HSPA4_0030	+	chr5	133096176	1066
TC-hsa-MATR3_0002	+	chr5	139307260	22
TC-hsa-MATR3_0002	+	chr5	139307341	103
TC-hsa-MATR3_0002	+	chr5	139307416	178
TC-hsa-MATR3_0002	+	chr5	139314694	1109
TC-hsa-MATR3_0003	+	chr5	139314694	900
TC-hsa-MATR3_0008	+	chr5	139314694	20
TC-hsa-HSPA4_0034	+	chr5	133096176	821
TC-hsa-HSPA4_0035	+	chr5	133096176	821
TC-hsa-HSPA4_0036	+	chr5	133096176	821
TC-hsa-HSPA4_0040	+	chr5	133096176	744
TC-hsa-HSPA4_0046	+	chr5	133096176	351
TC-hsa-HSPA4_0048	+	chr5	133096176	351
TC-hsa-HSPA4_0051	+	chr5	133096176	169
TC-hsa-HSPA4_0053	+	chr5	133096176	169
TC-hsa-HSPA4_0054	+	chr5	133096176	166
TC-hsa-HSPA4_0055	+	chr5	133096176	151
TC-hsa-HSPA4_0056	+	chr5	133096176	79
TC-hsa-HSPA4_0057	+	chr5	133096176	79
TC-hsa-HSPA4_0058	+	chr5	133096176	79
TC-hsa-PAIP2_0001	+	chr5	139363785	27
TC-hsa-PAIP2_0003	+	chr5	139363785	27
TC-hsa-PAIP2_0004	+	chr5	139363785	27
TC-hsa-PAIP2_0006	+	chr5	139363785	27
TC-hsa-PAIP2_0007	+	chr5	139363785	27
TC-hsa-DNAJC18_0003	-	chr5	139439445	48
TC-hsa-DNAJC18_0015	-	chr5	139439445	82
TC-hsa-CXXC5_0001	+	chr5	139680395	32
TC-hsa-LMNB1_0002	+	chr5	126777416	56
TC-hsa-SLC12A2_0001	+	chr5	128083856	26
TC-hsa-FBN2_0088	-	chr5	128537954	215
TC-hsa-FAM13B_0099	-	chr5	138021157	41
TC-hsa-FAM13B_0108	-	chr5	138021157	41
TC-hsa-MATR3_0006	+	chr5	139314694	20
TC-hsa-PAIP2_0002	+	chr5	139363785	27
TC-hsa-PAIP2_0005	+	chr5	139363785	27
TC-hsa-RNF14_0002	+	chr5	141970732	29
TC-hsa-RNF14_0004	+	chr5	141970732	29
TC-hsa-HSPA4_0052	+	chr5	133096176	169
TC-hsa-CDC25C_0010	-	chr5	138331180	35
TC-hsa-CDC25C_0012	-	chr5	138331180	99
TC-hsa-HSPA4_0021	+	chr5	133096176	1423
TC-hsa-ZMAT2_0001	+	chr5	140702035	124
TC-hsa-CXXC5_0003	+	chr5	139680395	32
TC-hsa-RNF14_0001	+	chr5	141970732	29
TC-hsa-CNOT8_0004	+	chr5	154863279	73
TC-hsa-FAM13B_0091	-	chr5	138021157	41
TC-hsa-FAM13B_0087	-	chr5	138021157	41
TC-hsa-SKP1_0012	-	chr5	134176909	42
TC-hsa-SKP1_0012	-	chr5	134176944	7
TC-hsa-CDC25C_0014	-	chr5	138331180	35
TC-hsa-CDC25C_0015	-	chr5	138331180	35
TC-hsa-CDC25C_0011	-	chr5	138331180	35
TC-hsa-CYFIP2_0007	+	chr5	157285362	24
TC-hsa-PAIP2_0008	+	chr5	139363785	27
TC-hsa-ATOX1_0002	-	chr5	151746390	60
TC-hsa-ATOX1_0002	-	chr5	151746440	10
TC-hsa-G3BP1_0001	+	chr5	151772000	35
TC-hsa-G3BP1_0001	+	chr5	151786621	90
TC-hsa-G3BP1_0003	+	chr5	151786621	19
TC-hsa-G3BP1_0012	+	chr5	151786621	19
TC-hsa-CYFIP2_0004	+	chr5	157285362	24
TC-hsa-CYFIP2_0010	+	chr5	157285362	19
TC-hsa-DNAJC18_0016	-	chr5	139439445	48
TC-hsa-CXXC5_0002	+	chr5	139680395	32
TC-hsa-G3BP1_0014	+	chr5	151786621	19
TC-hsa-G3BP1_0017	+	chr5	151786621	19
TC-hsa-EGR1_0001	+	chr5	138465762	23
TC-hsa-LARS_0083	-	chr5	146182523	99
TC-hsa-LARS_0083	-	chr5	146182547	75
TC-hsa-LARS_0085	-	chr5	146182523	102
TC-hsa-LARS_0085	-	chr5	146182547	78
TC-hsa-FAM13B_0104	-	chr5	138021157	41
TC-hsa-CNOT8_0001	+	chr5	154863279	373
TC-hsa-CNOT8_0003	+	chr5	154863279	164
TC-hsa-CNOT8_0005	+	chr5	154863279	73
TC-hsa-CNOT8_0007	+	chr5	154863279	73
TC-hsa-TNIP1_0023	-	chr5	151063724	196
TC-hsa-TNIP1_0023	-	chr5	151065095	37
TC-hsa-TNIP1_0024	-	chr5	151063724	24
TC-hsa-TNIP1_0025	-	chr5	151063724	196
TC-hsa-TNIP1_0025	-	chr5	151065095	37
TC-hsa-TNIP1_0026	-	chr5	151063724	196
TC-hsa-TNIP1_0026	-	chr5	151065095	37
TC-hsa-TNIP1_0027	-	chr5	151063724	268
TC-hsa-TNIP1_0027	-	chr5	151065095	109
TC-hsa-RNF14_0003	+	chr5	141970732	29
TC-hsa-HSPA4_0041	+	chr5	133096176	744
TC-hsa-HSPA4_0047	+	chr5	133096176	351
TC-hsa-HSPA4_0050	+	chr5	133096176	232
TC-hsa-CCNG1_0001	+	chr5	163439334	118
TC-hsa-CCNG1_0002	+	chr5	163439334	78
TC-hsa-CCNG1_0003	+	chr5	163439334	69
TC-hsa-G3BP1_0005	+	chr5	151786621	19
TC-hsa-G3BP1_0007	+	chr5	151786621	19
TC-hsa-G3BP1_0009	+	chr5	151786621	19
TC-hsa-G3BP1_0011	+	chr5	151786621	19
TC-hsa-LARS_0065	-	chr5	146182523	99
TC-hsa-LARS_0065	-	chr5	146182547	75
TC-hsa-UBLCP1_0001	+	chr5	159268916	47
TC-hsa-UBLCP1_0002	+	chr5	159268916	47
TC-hsa-MAT2B_0001	+	chr5	163512099	98
TC-hsa-G3BP1_0015	+	chr5	151786621	19
TC-hsa-G3BP1_0019	+	chr5	151786621	19
TC-hsa-G3BP1_0022	+	chr5	151786621	19
TC-hsa-MATR3_0007	+	chr5	139314694	20
TC-hsa-MATR3_0009	+	chr5	139314694	20
TC-hsa-CYFIP2_0002	+	chr5	157285362	24
TC-hsa-CYFIP2_0005	+	chr5	157285362	24
TC-hsa-G3BP1_0018	+	chr5	151786621	19
TC-hsa-G3BP1_0021	+	chr5	151786621	19
TC-hsa-G3BP1_0023	+	chr5	151786621	19
TC-hsa-FAM13B_0107	-	chr5	138021157	41
TC-hsa-FAM13B_0110	-	chr5	138021157	41
TC-hsa-CSNK1A1_0042	-	chr5	149550964	297
TC-hsa-LARP1_0023	+	chr5	154790661	17
TC-hsa-ATOX1_0003	-	chr5	151746390	136
TC-hsa-ATOX1_0003	-	chr5	151746440	86
TC-hsa-G3BP1_0002	+	chr5	151786621	19
TC-hsa-G3BP1_0004	+	chr5	151786621	19
TC-hsa-G3BP1_0013	+	chr5	151786621	19
TC-hsa-G3BP1_0016	+	chr5	151786621	19
TC-hsa-G3BP1_0020	+	chr5	151786621	19
TC-hsa-G3BP1_0024	+	chr5	151786621	19
TC-hsa-G3BP1_0006	+	chr5	151786621	19
TC-hsa-G3BP1_0008	+	chr5	151786621	19
TC-hsa-G3BP1_0010	+	chr5	151786621	19
TC-hsa-SLU7_0006	-	chr5	160415294	17
TC-hsa-CYFIP2_0001	+	chr5	157285362	24
TC-hsa-CYFIP2_0003	+	chr5	157285362	24
TC-hsa-CYFIP2_0006	+	chr5	157285362	24
TC-hsa-CYFIP2_0008	+	chr5	157285362	19
TC-hsa-CYFIP2_0009	+	chr5	157285362	19
TC-hsa-DNAJC18_0013	-	chr5	139439445	48
TC-hsa-CNOT8_0002	+	chr5	154863279	203
TC-hsa-CNOT8_0006	+	chr5	154863279	73
TC-hsa-CNOT8_0008	+	chr5	154863279	73
TC-hsa-LARP1_0002	+	chr5	154790661	79
TC-hsa-LARP1_0003	+	chr5	154790661	79
TC-hsa-LARP1_0004	+	chr5	154790661	79
TC-hsa-LARP1_0005	+	chr5	154790661	79
TC-hsa-LARP1_0006	+	chr5	154790661	79
TC-hsa-LARP1_0007	+	chr5	154790661	79
TC-hsa-LARP1_0008	+	chr5	154790661	79
TC-hsa-TNIP1_0009	-	chr5	151063724	196
TC-hsa-TNIP1_0009	-	chr5	151065095	37
TC-hsa-TNIP1_0014	-	chr5	151063724	196
TC-hsa-TNIP1_0014	-	chr5	151065095	37
TC-hsa-TNIP1_0018	-	chr5	151063724	196
TC-hsa-TNIP1_0018	-	chr5	151065095	37
TC-hsa-CSNK1A1_0056	-	chr5	149550964	165
TC-hsa-MAT2B_0002	+	chr5	163512099	98
TC-hsa-CSNK1A1_0057	-	chr5	149550964	247
TC-hsa-LARP1_0010	+	chr5	154790661	79
TC-hsa-LARP1_0009	+	chr5	154790661	79
TC-hsa-LARP1_0011	+	chr5	154790661	79
TC-hsa-LARP1_0013	+	chr5	154790661	79
TC-hsa-LARP1_0015	+	chr5	154790661	79
TC-hsa-LARP1_0016	+	chr5	154790661	79
TC-hsa-LARP1_0018	+	chr5	154790661	79
TC-hsa-LARP1_0019	+	chr5	154790661	79
TC-hsa-LARP1_0020	+	chr5	154790661	17
TC-hsa-LARP1_0021	+	chr5	154790661	17
TC-hsa-LARP1_0022	+	chr5	154790661	17
TC-hsa-LARP1_0012	+	chr5	154790661	79
TC-hsa-LARP1_0014	+	chr5	154790661	79
TC-hsa-LARP1_0017	+	chr5	154790661	79
TC-hsa-UBLCP1_0003	+	chr5	159268916	47
TC-hsa-DUSP1_0006	-	chr5	172770952	238
TC-hsa-DUSP1_0006	-	chr5	172771105	85
TC-hsa-DUSP1_0006	-	chr5	172771179	11
TC-hsa-DUSP1_0008	-	chr5	172770952	204
TC-hsa-DUSP1_0008	-	chr5	172771105	51
TC-hsa-SLU7_0005	-	chr5	160415294	17
TC-hsa-KIAA1191_0013	-	chr5	176359864	55
TC-hsa-KIAA1191_0015	-	chr5	176359864	55
TC-hsa-MAPK9_0025	-	chr5	180280561	48
TC-hsa-HNRNPH1_0008	-	chr5	179623133	32
TC-hsa-HNRNPH1_0014	-	chr5	179623133	32
TC-hsa-PDLIM7_0006	-	chr5	177496512	12
TC-hsa-KIAA1191_0016	-	chr5	176359864	55
TC-hsa-MAPK9_0016	-	chr5	180280561	48
TC-hsa-MAPK9_0021	-	chr5	180280561	48
TC-hsa-MAPK9_0023	-	chr5	180280561	48
TC-hsa-MAPK9_0026	-	chr5	180280561	48
TC-hsa-MAPK9_0004	-	chr5	180280561	48
TC-hsa-MAPK9_0013	-	chr5	180280561	48
TC-hsa-MAPK9_0017	-	chr5	180280561	48
TC-hsa-MAPK9_0020	-	chr5	180280561	48
TC-hsa-MAPK9_0024	-	chr5	180280561	48
TC-hsa-KDM1B_0005	+	chr6	18159896	14
TC-hsa-MAPK9_0011	-	chr5	180280561	48
TC-hsa-MAPK9_0027	-	chr5	180280561	48
TC-hsa-TUBB2A_0001	-	chr6	3154015	1120
TC-hsa-TUBB2A_0001	-	chr6	3154078	1057
TC-hsa-KDM1B_0006	+	chr6	18159896	14
TC-hsa-KDM1B_0004	+	chr6	18159896	14
TC-hsa-KDM1B_0003	+	chr6	18159896	14
TC-hsa-KDM1B_0002	+	chr6	18159896	14
TC-hsa-KDM1B_0012	+	chr6	18159896	14
TC-hsa-KDM1B_0013	+	chr6	18159896	14
TC-hsa-KDM1B_0015	+	chr6	18159896	14
TC-hsa-KDM1B_0010	+	chr6	18159896	14
TC-hsa-KDM1B_0001	+	chr6	18159896	14
TC-hsa-KDM1B_0009	+	chr6	18159896	14
TC-hsa-HNRNPH1_0020	-	chr5	179623133	32
TC-hsa-GMNN_0003	+	chr6	24777247	26
TC-hsa-GMNN_0001	+	chr6	24777247	26
TC-hsa-GMNN_0002	+	chr6	24777247	26
TC-hsa-GMNN_0004	+	chr6	24777247	26
TC-hsa-GMNN_0005	+	chr6	24777247	26
TC-hsa-HIST1H2BF_0002	+	chr6	26199748	46
TC-hsa-BRD2_0014	+	chr6	32977532	91
TC-hsa-BRD2_0014	+	chr6	32978225	478
TC-hsa-MRS2_0001	+	chr6	24403001	60
TC-hsa-HIST1H2BL_0001	-	chr6	27807705	58
TC-hsa-HIST1H2BN_0001	+	chr6	27838839	178
TC-hsa-HIST1H2BN_0003	+	chr6	27838839	34
TC-hsa-FLOT1_0013	-	chr6	30742189	15
TC-hsa-FLOT1_0014	-	chr6	30742189	121
TC-hsa-PPARD_0001	+	chr6	35347087	93
TC-hsa-PPARD_0002	+	chr6	35347087	21
TC-hsa-PPARD_0003	+	chr6	35347087	21
TC-hsa-RPL10A_0001	+	chr6	35468988	42
TC-hsa-TEAD3_0007	-	chr6	35486662	50
TC-hsa-HMGA1_0001	+	chr6	34240747	11
TC-hsa-HMGA1_0001	+	chr6	34240781	45
TC-hsa-HMGA1_0002	+	chr6	34240747	11
TC-hsa-HMGA1_0002	+	chr6	34240781	45
TC-hsa-FKBP5_0009	-	chr6	35642824	20
TC-hsa-FKBP5_0010	-	chr6	35642824	20
TC-hsa-FKBP5_0014	-	chr6	35642824	20
TC-hsa-GMPR_0001	+	chr6	16238694	83
TC-hsa-GMPR_0002	+	chr6	16238694	14
TC-hsa-FKBP5_0015	-	chr6	35642824	20
